market_id,question,description,slug,active,closed,created_at,end_date,volume,liquidity,clob_token_ids,condition_id,keyword_match
248117,World Cup: Monday - Will South Korea beat Ghana?,"In the upcoming World Cup soccer game, scheduled for November 28:  

If South Korea wins, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".  

If the game is not completed by December 18, 2022, this market will resolve 50-50.
",world-cup-2022-monday-will-south-korea-beat-ghana,True,True,,,6488.356004,25.020058,"[""63820669592020815100933292874709082331048201274431783191952818982218719159896"", ""94798952917678702465666248539061967649609454178310074019431940981088070757430""]",0x428b3ebfdcb0bf7714b7129e0030e3f28e09273ff7107c62daae9a59bb9c68bc,korea
248122,Will Genesis announce it is filing for bankruptcy by EOY?,"On November 16, 2022, following the FTX collapse, Genesis announced via its verified Twitter account that a high volume of withdrawal requests had exceeded its current liquidity (https://twitter.com/GenesisTrading/status/1592867206722859008?s=20&t=kGYoBDXoEun8TVEvNtfT_Q). As a result, withdrawals from the company were paused. Reporting released on November 21 claimed the company is ""warning potential investors that it may need to file for bankruptcy if its efforts [at raising capital] fail"" (htt",will-genesis-announce-it-is-filing-for-bankruptcy-by-eoy,True,True,,,6501.721676,103.212343,"[""92712540359904790705001026091193705688961906342133320508757234020668149118454"", ""52497863276283881376328866550897750235027863618256179776386001211099364422937""]",0x426ec613ecc92b0007d937e0bf4a26a342d31b8f4cc5eff79109c2f681f2f6f7,war
248126,Will Kari Lake be certified as winner of the Arizona gubernatorial election?,"The Attorney General's election integrity office has announced an investigation into election day voting disparities in Arizona. Several counties have refused to certify their results as an act of solidarity until a full inquiry is made into whether Republicans were disadvantaged on election day.  

This market will resolve to ""Yes"" if the Arizona Secretary of State's official canvas certification for the 2022 Arizona election lists ""Kari Lake"" (Or: ""Lake, Kari"") as the individual who received t",will-kari-lake-be-certified-as-winner-of-the-arizona-gubernatorial-election,True,True,,,2766.611715,20.025014,"[""21669025456687281500860200822776015910439424472314619827484019065775490663045"", ""16245227451096434350187556304835672053082695014584508788373929589782860396343""]",0xc6a9ef6f4ab8bc4e0ededae2b9d946470def2bea7d11e3725f113be47a3b3bd2,nato
248133,World Cup: Tuesday - Will United States beat Iran?,"In the upcoming World Cup soccer game, scheduled for November 29:  

If United States wins, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".  

If the game is not completed by December 18, 2022, this market will resolve 50-50.",world-cup-tuesday-will-united-states-beat-iran,True,True,,,13798.774987,25.035204,"[""84549312738388914768155123859542429038193650544783970943927028550729322200511"", ""61748450629259105127997971307399719149653820747435431188247550774857981335149""]",0x237f87fa0d4ef4255babdd8234eb20b1900f885a4de40da90237cb04ffdea05f,iran
248144,World Cup: Friday - Will Portugal beat South Korea?,"In the upcoming World Cup soccer game, scheduled for December 2:  

If Portugal wins, this market will resolve to ""Yes"". Otherwise, this market will resolve to ""No"".  

If the game is not completed by December 18, 2022, this market will resolve 50-50.",world-cup-friday-will-portugal-beat-south-korea,True,True,,,6308.466659,25.025079,"[""23697086291779440685055757331137523859844957734714051041369283937630331931603"", ""54452562309561818879011219188907927282576273981532735055859700171164008208954""]",0x55f251f26db29d7fd52dc2bcffa3f8dddbb98864d0f712a1e40854d05a98eae7,korea
248161,World Cup: Monday - Brazil vs. South Korea,"In the upcoming World Cup soccer game, scheduled for December 5:  

If Brazil wins, this market will resolve to ""Brazil"".
If South Korea wins, this market will resolve to ""South Korea"". 

This market will resolve based on the winner of the game, which includes regular time, extra time, and penalties.

If the game is not completed by December 18, 2022, this market will resolve 50-50.",world-cup-monday-brazil-vs-south-korea,True,True,,,11484.02445,25.045046,"[""76221278212222538008334469724165300790715001149096868722349796421844926638941"", ""94598081980570091245588950617064882540625153544920071614040469183326819256488""]",0x80c0de7e103ccc0ea89cacb7f75c385fb6b3f449a1d7eb941e6cabc3ceeb9406,korea
248214,Will Karim Benzema play in the France v. Argentina World Cup Final?,"Karim Benzema, forward for Real Madrid, sustained a thigh injury while training shortly before the World Cup, and has had to sit out all games he was scheduled to play for France to this point. He has refused to rule out a return to the field for the World Cup final, and excitement is growing on rumors that he may fly out to Qatar for France's upcoming match against Argentina.

This market will resolve to ""Yes"" if Karim Benzema engages in any playtime during the World Cup final match between Arg",will-karim-benzema-play-in-the-france-v-argentina-world-cup-final,True,True,,,1107.160213,25.005019,"[""23297970555312850813091213675610498196691708563627225415425080042702356612772"", ""22915874961425713727313156987577198018583072296480438115193561230646321616536""]",0x88dd8f8829a7efdb458e8b551fa332d466898f01b3ed26b02727a070303f3a4b,war
248311,Will a nuclear weapon detonate by June 30?,"This market will resolve to ""Yes"" if a nuclear weapon detonates anywhere in the world between January 30, 2023, and June 30, 2023, 11:59:59 PM ET (inclusive). Otherwise, this market will resolve to ""No"". 

For the purpose of this market's resolution, any detonation of a nuclear weapon anywhere on the planet Earth will be sufficient to trigger a ""Yes"" resolution. This includes offensive usages, nuclear tests, and accidental detonations. Use/launch of a nuclear weapon that fails to detonate, a fak",will-a-nuclear-weapon-detonate-by-june-30,True,True,,,427620.44492200005,7.033888,"[""81605281056159316888560433214529913508103916774210042587330059668423942062765"", ""34037429394982576530200390469324377641744949457738313610894195590367798867378""]",0x7b0bd416ab10495867544527500207803623a7bb07a3d4167d830e69fec7890b,nuclear
248312,"Will Ali Khamenei remain Supreme Leader of Iran through June 30, 2023?","This market will resolve to “Yes” if Sayyid Ali Hosseini Khamenei (titled ""Ali Hoseini-KHAMENEI"" on the resolution source) remains the Supreme Leader of Iran without interruption from February 14, 2023, through June 30, 2023, 11:59:59 PM ET (inclusive). Otherwise, this market will resolve to “No”. 

The resolution source for this market will be the CIA World Factbook page for Iran, currently available at https://www.cia.gov/the-world-factbook/countries/iran/#government. A consensus of credible r",will-ali-khamenei-remain-supreme-leader-of-iran-through-june-30-2023,True,True,,,15625.883962000002,16.369619,"[""82496067990030323147300552916532907235012681118008350513165922905812880304349"", ""42283162486830245342658832176029315530032131026692946840718074419696319652114""]",0x1bdd0e463f0cf033656b3695164a1ccbb5d355f72a7b26f4c2f4df5f7d287834,iran
248316,"Will Vladimir Putin remain President of Russia through June 30, 2023?","This market will resolve to “Yes” if Vladimir Putin remains the President of Russia without interruption from February 13, 2023 through June 30, 2023, 11:59:59 PM ET (inclusive). Otherwise, this market will resolve to “No”.

The resolution source for this market will be the CIA World Factbook page for Russia, currently available at https://www.cia.gov/the-world-factbook/countries/russia/#government. A consensus of credible reporting will also suffice.",will-vladimir-putin-remain-president-of-russia-through-june-2023,True,True,,,97672.91063700001,12.500009,"[""54776073602408079957025530097272434949418288863327165190526144328321707887220"", ""270824055318411114306233586716906484430493453216238649019545799236432009255""]",0x5e816bab6a20066537fb762d4a38d83723e9e677a86e1e337142b12e87978e7c,russia
248335,Will Steve Scalise be elected Speaker of the House in the 118th Congress?,"This market will resolve to ""Yes"" if the Member of the US House of Representatives from Louisiana Steve Scalise becomes the first-elected Speaker of the House in the 118th United States Congress. Otherwise, this market will resolve to ""No"".

Any individual elected to be, appointed to be, or serving as Speaker pro tempore in the 118th congress will have no bearing on the resolution of this market. Only the first-elected Speaker of the House will count toward the resolution of this market.

If the",will-steve-scalise-be-elected-speaker-of-the-house-in-the-118th-congress,True,True,,,413.381696,25.005013,"[""65704149775735729568704480486804518728804893711185074977030921731160469713318"", ""26420445591862160505197574647045028070731004181469278302229818898152786307046""]",0xa7ec429638204aec6d768bc2e7cc24c8276b3e5af40fca95858c9848c32e403e,war
248336,"Golden Globes: Will ""The Fabelmans"" win Best Picture - Drama?","This market will resolve to ""Yes"" if ""The Fabelmans"" wins the Golden Globe for Best Picture - Drama. Otherwise, this market will resolve to ""No"".

If for any reason no winner is declared by February 28, 2023, 11:59:59 PM ET, this market will resolve to ""No"".

The primary resolution source for this market will be official information from The Golden Globe Awards and the Hollywood Foreign Press Association, including data from their website (e.g. https://www.goldenglobes.com/awards-database) and t",golden-globes-will-the-fabelmans-win-best-picture-drama,True,True,,,89.969998,25.000002,"[""73732057240322275743373096119372559036290179031624130735761385765967321908858"", ""75650799080864144522416409515518931345831053092919465417035511276628102915210""]",0x34a73f45838f5f317e492a9ae48578d7151a468a3c050f19e154869e37175c83,war
248337,"Golden Globes: Will ""Everything Everywhere All At Once"" win Best Picture - Musical or Comedy?","This market will resolve to ""Yes"" if ""Everything Everywhere All At Once"" wins the Golden Globe for Best Motion Picture - Musical or Comedy. Otherwise, this market will resolve to ""No"".

If for any reason no winner is declared by February 28, 2023, 11:59:59 PM ET, this market will resolve to ""No"".

The primary resolution source for this market will be official information from The Golden Globe Awards and the Hollywood Foreign Press Association, including data from their website (e.g. https://www.",golden-globes-will-everything-everywhere-all-at-once-win-best-picture-musical-or-comedy,True,True,,,177.509998,25.000003,"[""106112851943143956758808521369970887251344895134034433783452320551733729824751"", ""6588835766696374032298750932416953371722197209124620598420366022466099679551""]",0x22c562acc1f1ef95c30a17beb237eb51249c3dc50fda7e255e05078e09e6c4f6,war
